,Argument,Attached_value,Document,Segment,Original_value,Node,Type
4130,impact_factor_component,"[['distilled', 'water'], 6, 8]",Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling.xml,"['Experimental', 'Nanocomposite characterization']","[['distilled', 'water'], 6, 8]","['distilled_water', 2, 'PrefLabel']",SYMBOLIC
4131,relative_humidity,"[['rh'], 13, 14]",Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling.xml,"['Experimental', 'Nanocomposite characterization']","[[['22'], 9, 10], [['°'], 10, 11]]","['relative_humidity', 0, 'AltLabel']",QUANTITY
4132,relative_humidity,"[['rh'], 13, 14]",Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling.xml,"['Experimental', 'Nanocomposite characterization']","[[['22'], 9, 10], [['%'], 12, 13]]","['relative_humidity', 0, 'AltLabel']",QUANTITY
4133,relative_humidity,"[['rh'], 13, 14]",Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling.xml,"['Experimental', 'Nanocomposite characterization']","[[['22'], 9, 10], [['in'], 4, 5]]","['relative_humidity', 0, 'AltLabel']",QUANTITY
4134,relative_humidity,"[['rh'], 13, 14]",Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling.xml,"['Experimental', 'Nanocomposite characterization']","[[['C-30'], 11, 12], [['%'], 12, 13]]","['relative_humidity', 0, 'AltLabel']",QUANTITY
4135,thickness,"[['thickness'], None, None]",Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling.xml,"['Experimental', 'Nanocomposite characterization']","[[['cm^-2'], 19, 20], [['cm'], 18, 19]]","['thickness', 0, 'PrefLabel']",QUANTITY
4136,packaging,"[['nanocomposites'], 10, 11]",Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling.xml,['Results and discussion'],"[['nanocomposites'], 10, 11]","['nanocomposites', 2, 'PrefLabel']",SYMBOLIC
4137,packaging,"[['polyamide'], 37, 38]",Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling.xml,['Results and discussion'],"[['polyamide'], 37, 38]","['polyamide', 2, 'PrefLabel']",SYMBOLIC
4138,impact_factor_component,"[['ommt'], 21, 22]",Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling.xml,['Results and discussion'],"[['ommt'], 21, 22]","['organically_modified_montmorillonite', 5, 'AltLabel']",SYMBOLIC
4139,impact_factor_component,"[['ommt'], 34, 35]",Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling.xml,['Results and discussion'],"[['ommt'], 34, 35]","['organically_modified_montmorillonite', 5, 'AltLabel']",SYMBOLIC
4140,packaging,"[['silicate', 'layers'], 2, 4]",Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling.xml,['Results and discussion'],"[['silicate', 'layers'], 2, 4]","['layered_silicates', 3, 'FastrPref']",SYMBOLIC
4141,impact_factor_component,"[['silicate'], 2, 3]",Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling.xml,['Results and discussion'],"[['silicate'], 2, 3]","['montmorillonite_layered', 4, 'AltLabel']",SYMBOLIC
4142,impact_factor_component,"[['clays'], 18, 19]",Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling.xml,"['Results and discussion', 'Determination of the inorganic content and study of the montmorillonites dispersion state in the nanocomposite films']","[['clays'], 18, 19]","['clay', 2, 'FastrPref']",SYMBOLIC
4143,packaging,"[['nanocomposites'], 7, 8]",Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling.xml,"['Results and discussion', 'Determination of the inorganic content and study of the montmorillonites dispersion state in the nanocomposite films']","[['nanocomposites'], 7, 8]","['nanocomposites', 2, 'PrefLabel']",SYMBOLIC
4144,packaging,"[['nanocomposites'], 13, 14]",Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling.xml,"['Results and discussion', 'Determination of the inorganic content and study of the montmorillonites dispersion state in the nanocomposite films']","[['nanocomposites'], 13, 14]","['nanocomposites', 2, 'PrefLabel']",SYMBOLIC
4145,packaging,"[['nanocomposites'], 10, 11]",Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling.xml,"['Results and discussion', 'Determination of the inorganic content and study of the montmorillonites dispersion state in the nanocomposite films']","[['nanocomposites'], 10, 11]","['nanocomposites', 2, 'PrefLabel']",SYMBOLIC
4146,impact_factor_component,"[['ommt'], 7, 8]",Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling.xml,"['Results and discussion', 'Determination of the inorganic content and study of the montmorillonites dispersion state in the nanocomposite films']","[['ommt'], 7, 8]","['organically_modified_montmorillonite', 5, 'AltLabel']",SYMBOLIC
4147,component_qty_value,"[['ommt'], 7, 8]",Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling.xml,"['Results and discussion', 'Determination of the inorganic content and study of the montmorillonites dispersion state in the nanocomposite films']","[[['PA6-OMMT'], 9, 10]]","['component_qty_value', 0, 'PrefLabel']",ADDIMENTIONNAL
4148,impact_factor_component,"[['pristine'], 17, 18]",Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling.xml,"['Results and discussion', 'Determination of the inorganic content and study of the montmorillonites dispersion state in the nanocomposite films']","[['pristine'], 17, 18]","['pristine', 2, 'PrefLabel']",SYMBOLIC
4149,impact_factor_component,"[['ommt'], 18, 19]",Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling.xml,"['Results and discussion', 'Determination of the inorganic content and study of the montmorillonites dispersion state in the nanocomposite films']","[['ommt'], 18, 19]","['organically_modified_montmorillonite', 5, 'AltLabel']",SYMBOLIC
4150,component_qty_value,"[['pristine'], 17, 18]",Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling.xml,"['Results and discussion', 'Determination of the inorganic content and study of the montmorillonites dispersion state in the nanocomposite films']","[[['2'], 0, 1]]","['component_qty_value', 0, 'PrefLabel']",ADDIMENTIONNAL
4151,component_qty_value,"[['ommt'], 18, 19]",Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling.xml,"['Results and discussion', 'Determination of the inorganic content and study of the montmorillonites dispersion state in the nanocomposite films']","[[['2'], 0, 1]]","['component_qty_value', 0, 'PrefLabel']",ADDIMENTIONNAL
4152,component_qty_value,"[['pristine'], 17, 18]",Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling.xml,"['Results and discussion', 'Determination of the inorganic content and study of the montmorillonites dispersion state in the nanocomposite films']","[[['1.5'], 6, 7]]","['component_qty_value', 0, 'PrefLabel']",ADDIMENTIONNAL
4153,component_qty_value,"[['ommt'], 18, 19]",Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling.xml,"['Results and discussion', 'Determination of the inorganic content and study of the montmorillonites dispersion state in the nanocomposite films']","[[['1.5'], 6, 7]]","['component_qty_value', 0, 'PrefLabel']",ADDIMENTIONNAL
4154,component_qty_value,"[['pristine'], 17, 18]",Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling.xml,"['Results and discussion', 'Determination of the inorganic content and study of the montmorillonites dispersion state in the nanocomposite films']","[[['9'], 9, 10]]","['component_qty_value', 0, 'PrefLabel']",ADDIMENTIONNAL
4155,component_qty_value,"[['ommt'], 18, 19]",Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling.xml,"['Results and discussion', 'Determination of the inorganic content and study of the montmorillonites dispersion state in the nanocomposite films']","[[['9'], 9, 10]]","['component_qty_value', 0, 'PrefLabel']",ADDIMENTIONNAL
4156,component_qty_value,"[['ommt'], 18, 19]",Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling.xml,"['Results and discussion', 'Determination of the inorganic content and study of the montmorillonites dispersion state in the nanocomposite films']","[[['=', '5'], 26, 28]]","['component_qty_value', 0, 'PrefLabel']",ADDIMENTIONNAL
4157,component_qty_value,"[['pristine'], 17, 18]",Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling.xml,"['Results and discussion', 'Determination of the inorganic content and study of the montmorillonites dispersion state in the nanocomposite films']","[[['=', '5'], 26, 28]]","['component_qty_value', 0, 'PrefLabel']",ADDIMENTIONNAL
4158,component_qty_value,"[['ommt'], 18, 19]",Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling.xml,"['Results and discussion', 'Determination of the inorganic content and study of the montmorillonites dispersion state in the nanocomposite films']","[[['0', '1'], 36, 38]]","['component_qty_value', 0, 'PrefLabel']",ADDIMENTIONNAL
4159,component_qty_value,"[['pristine'], 17, 18]",Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling.xml,"['Results and discussion', 'Determination of the inorganic content and study of the montmorillonites dispersion state in the nanocomposite films']","[[['0', '1'], 36, 38]]","['component_qty_value', 0, 'PrefLabel']",ADDIMENTIONNAL
4160,component_qty_value,"[['ommt'], 18, 19]",Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling.xml,"['Results and discussion', 'Determination of the inorganic content and study of the montmorillonites dispersion state in the nanocomposite films']","[[['18'], 40, 41]]","['component_qty_value', 0, 'PrefLabel']",ADDIMENTIONNAL
4161,packaging,"[['nanocomposites'], 17, 18]",Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling.xml,"['Results and discussion', 'Determination of the inorganic content and study of the montmorillonites dispersion state in the nanocomposite films']","[['nanocomposites'], 17, 18]","['nanocomposites', 2, 'PrefLabel']",SYMBOLIC
4162,impact_factor_component,"[['ommt'], 4, 5]",Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling.xml,"['Results and discussion', 'Determination of the inorganic content and study of the montmorillonites dispersion state in the nanocomposite films']","[['ommt'], 4, 5]","['organically_modified_montmorillonite', 5, 'AltLabel']",SYMBOLIC
